year,mag,lon,lat,depth
1948.0,6.6,126.5,1.5,60.0
1948.0,7.0,119.026,18.755,35.0
1948.0,7.1,127.01,-3.459,35.0
1948.0,6.9,122.5,0.0,160.0
1948.0,6.9,27.0,35.5,40.0
1948.0,7.1,126.6,1.538,35.0
1948.0,7.0,-177.686,-20.36,630.8
1948.0,8.1,122.253,10.726,35.0
1948.0,6.9,-177.0,-22.0,140.0
1948.0,6.6,-178.0,-33.5,50.0
1948.0,6.8,-98.0,17.0,80.0
1948.0,6.9,-98.0,17.0,80.0
1948.0,6.9,-179.0,-20.75,600.0
1947.0,6.6,-160.0,-59.5,60.0
1947.0,6.7,143.2,43.9,160.0
1947.0,6.5,170.0,-22.5,50.0
1947.0,7.1,140.932,44.173,20.0
1947.0,7.7,-76.396,-11.727,35.0
1947.0,7.1,-148.389,64.251,25.7
1947.0,6.9,22.0,37.0,0.0
1947.0,7.4,123.118,24.843,118.6
1947.0,6.6,58.604,33.588,35.0
1947.0,6.6,153.0,47.0,120.0
1947.0,6.6,-176.0,-19.0,250.0
1947.0,6.6,155.5,49.0,40.0
1947.0,6.6,-75.25,19.75,50.0
1947.0,6.6,-71.5,-9.25,600.0
1947.0,6.9,63.516,24.959,35.0
1947.0,7.3,93.589,28.388,35.0
1947.0,6.6,145.5,22.0,0.0
1947.0,6.9,145.5,21.5,0.0
1947.0,7.1,126.151,0.962,40.0
1947.0,6.7,125.0,11.5,0.0
1947.0,7.2,135.289,-1.938,35.0
1947.0,7.3,148.922,-6.335,35.0
1947.0,6.6,-39.0,8.5,50.0
1947.0,7.1,148.837,43.847,15.0
1947.0,7.2,137.996,-0.978,35.0
1947.0,7.0,176.816,-38.447,160.0
1947.0,7.5,99.695,33.274,35.0
1947.0,6.8,144.5,-5.0,50.0
1947.0,6.6,136.75,33.0,440.0
1947.0,6.6,161.5,-10.0,50.0
1947.0,7.0,-63.492,-26.66,573.6
1947.0,7.0,-86.222,12.085,165.5
1947.0,6.8,-70.3,-24.5,0.0
1947.0,6.7,148.9,43.6,0.0
1946.0,7.2,148.338,43.728,30.0
1946.0,8.1,135.686,33.064,35.0
1946.0,6.6,122.5,24.75,100.0
1946.0,6.6,122.5,22.5,0.0
1946.0,7.0,-175.062,-17.981,277.5
1946.0,7.1,-173.027,-20.035,10.0
1946.0,6.8,-77.5,-8.5,0.0
1946.0,7.1,54.667,39.845,47.0
1946.0,7.3,71.805,41.849,39.8
1946.0,7.0,-174.525,51.584,65.0
1946.0,6.7,-164.0,54.25,0.0
1946.0,6.6,-35.0,-60.0,0.0
1946.0,6.6,168.0,-14.5,220.0
1946.0,6.6,178.0,-25.0,670.0
1946.0,6.6,159.0,51.0,60.0
1946.0,6.6,159.0,51.0,60.0
1946.0,6.9,-76.0,-13.0,70.0
1946.0,7.6,153.147,-4.87,35.0
1946.0,6.9,179.0,-25.0,600.0
1946.0,7.1,145.742,-6.549,97.9
1946.0,7.7,95.737,23.358,35.0
1946.0,7.3,96.959,23.927,35.0
1946.0,7.1,-63.432,-26.547,572.7
1946.0,6.9,-177.0,-24.0,100.0
1946.0,6.6,156.0,-8.0,0.0
1946.0,7.5,-69.631,19.63,50.0
1946.0,7.9,-69.0,18.959,51.2
1946.0,7.1,-70.813,-26.437,41.4
1946.0,6.6,-70.5,-19.75,70.0
1946.0,6.6,-169.0,53.5,100.0
1946.0,6.9,-94.5,17.0,130.0
1946.0,7.2,169.318,-19.17,176.9
1946.0,7.6,-125.061,49.762,35.0
1946.0,6.6,128.0,-2.0,60.0
1946.0,6.9,-94.0,16.5,100.0
1946.0,6.5,-60.5,14.5,50.0
1946.0,7.1,99.072,-0.529,35.0
1946.0,7.2,153.166,-4.548,35.0
1946.0,6.6,140.0,-50.0,0.0
1946.0,7.2,-14.252,-1.458,35.0
1946.0,8.6,-162.854,53.362,35.0
1946.0,6.6,102.0,-3.0,0.0
1946.0,6.6,-176.0,53.0,160.0
1946.0,6.7,167.5,-17.5,0.0
1946.0,7.2,147.195,-6.397,106.8
1946.0,6.7,-147.25,59.25,50.0
1946.0,6.9,129.5,44.0,580.0
1946.0,7.1,167.049,-15.323,35.0
1945.0,7.6,150.618,-6.003,35.0
1945.0,6.9,151.0,-6.0,40.0
1945.0,7.1,150.374,-5.74,35.0
1945.0,8.0,63.545,24.855,35.0
1945.0,6.9,180.0,-21.0,600.0
1945.0,6.6,-151.0,58.5,50.0
1945.0,6.6,167.5,-13.75,200.0
1945.0,6.6,-91.25,15.0,200.0
1945.0,6.9,125.0,-0.25,50.0
1945.0,7.0,147.515,43.356,78.6
1945.0,6.6,-89.25,12.25,0.0
1945.0,6.8,147.0,-4.0,50.0
1945.0,6.6,144.4,42.5,65.0
1945.0,7.0,-70.409,-33.83,91.4
1945.0,6.6,167.0,-17.0,60.0
1945.0,7.1,152.686,-5.182,35.0
1945.0,7.1,165.835,-46.994,35.0
1945.0,7.1,167.606,-13.925,42.8
1945.0,6.7,140.0,31.0,100.0
1945.0,6.6,-75.0,-10.5,120.0
1945.0,6.6,129.5,27.0,60.0
1945.0,6.6,92.154,11.625,35.0
1945.0,6.6,96.029,5.229,15.0
1945.0,7.1,145.987,17.804,140.0
1945.0,6.6,-115.0,17.0,0.0
1945.0,6.8,-111.0,27.0,0.0
1945.0,6.9,146.0,44.0,120.0
1945.0,6.8,-82.7,8.4,80.0
1945.0,6.6,142.6,37.8,50.0
1945.0,6.6,124.0,-7.5,550.0
1945.0,6.6,153.0,-4.5,160.0
1945.0,6.6,123.0,5.0,650.0
1945.0,6.7,169.5,-21.0,40.0
1945.0,6.6,164.0,57.0,0.0
1945.0,7.1,163.882,57.193,35.0
1945.0,7.0,154.836,-61.327,15.0
1945.0,6.6,-78.5,6.6,0.0
1945.0,6.7,142.0,37.0,50.0
1945.0,6.6,126.5,5.0,100.0
1945.0,6.5,143.5,26.0,50.0
1945.0,6.7,143.0,42.0,50.0
1945.0,7.1,142.261,41.074,55.2
1945.0,7.2,169.051,-21.545,20.0
1945.0,7.0,169.762,-21.598,20.0
1945.0,6.8,136.75,34.75,0.0
1944.0,6.6,149.5,-6.0,60.0
1944.0,6.9,152.0,-6.5,90.0
1944.0,6.6,124.0,39.0,0.0
1944.0,6.7,137.1,34.0,0.0
1944.0,6.9,179.5,51.5,0.0
1944.0,7.0,167.532,-17.852,60.0
1944.0,6.6,65.5,-24.5,0.0
1944.0,6.5,136.2,33.7,0.0
1944.0,8.1,136.25,33.647,20.0
1944.0,6.6,146.5,14.5,60.0
1944.0,6.6,-179.0,-23.0,180.0
1944.0,7.1,169.072,-19.091,145.0
1944.0,7.4,169.224,-18.96,159.5
1944.0,7.2,166.372,-11.863,35.0
1944.0,7.0,127.54,4.796,50.0
1944.0,6.6,83.5,31.5,0.0
1944.0,6.7,-80.5,0.5,0.0
1944.0,6.6,83.5,31.5,0.0
1944.0,6.6,127.0,1.5,0.0
1944.0,6.6,-173.0,-15.0,80.0
1944.0,7.3,171.621,-22.037,96.6
1944.0,6.7,152.5,-4.5,110.0
1944.0,6.8,142.5,42.5,75.0
1944.0,6.8,73.5,39.0,40.0
1944.0,7.1,160.4,53.187,15.0
1944.0,6.6,108.5,-8.5,0.0
1944.0,6.9,127.0,1.5,40.0
1944.0,6.8,-122.0,-57.0,0.0
1944.0,6.6,167.5,-17.5,60.0
1944.0,6.7,140.0,38.0,150.0
1944.0,6.7,143.0,13.0,110.0
1944.0,7.1,-165.249,54.276,64.6
1944.0,6.6,-175.5,-14.5,180.0
1944.0,7.1,-92.844,14.216,35.0
1944.0,6.6,169.5,-22.0,80.0
1944.0,7.0,169.316,-21.616,35.0
1944.0,7.3,152.733,-2.389,35.0
1944.0,7.0,-179.05,-21.642,635.7
1944.0,7.0,152.67,-1.987,35.0
1944.0,7.2,133.146,-1.168,35.0
1944.0,6.9,134.0,-1.0,50.0
1944.0,7.0,131.456,-5.511,35.0
1944.0,7.2,123.594,-8.172,157.4
1944.0,7.1,84.031,43.223,35.0
1944.0,7.1,75.279,-0.136,35.0
1944.0,7.1,-70.451,-14.227,180.1
1944.0,6.6,122.5,22.5,0.0
1944.0,6.6,142.1,41.8,0.0
1944.0,7.2,33.292,40.844,35.0
1944.0,7.1,-68.42,-31.415,27.7
1944.0,6.6,-101.0,17.0,0.0
1944.0,7.0,143.825,-4.402,114.8
1944.0,6.8,102.0,-3.5,60.0
1943.0,7.2,153.961,-5.445,35.0
1943.0,6.5,121.5,22.9,0.0
1943.0,7.1,-68.718,-20.855,114.0
1943.0,7.3,143.764,-4.218,120.6
1943.0,6.6,-68.5,-29.5,100.0
1943.0,7.5,33.392,40.912,25.0
1943.0,7.1,100.693,-0.749,95.0
1943.0,6.7,122.0,22.5,0.0
1943.0,6.9,138.0,33.5,300.0
1943.0,7.2,170.078,-19.444,15.0
1943.0,6.6,147.5,44.0,90.0
1943.0,7.6,134.196,-5.454,35.0
1943.0,7.2,-150.995,61.626,35.0
1943.0,7.2,-26.263,-56.586,35.0
1943.0,6.8,-174.0,-22.0,0.0
1943.0,7.1,93.855,26.556,65.5
1943.0,6.8,-177.5,-15.0,0.0
1943.0,7.0,-177.865,-30.122,55.7
1943.0,6.6,74.0,36.5,120.0
1943.0,6.6,-91.5,15.0,110.0
1943.0,6.6,-178.5,-35.5,0.0
1943.0,7.4,-177.537,-30.094,51.8
1943.0,7.1,170.445,-22.517,35.0
1943.0,7.2,170.359,-22.332,35.0
1943.0,6.7,-174.0,-15.0,0.0
1943.0,7.0,134.076,35.36,15.0
1943.0,7.6,159.183,-54.228,35.0
1943.0,6.6,-91.5,14.25,80.0
1943.0,6.6,167.0,-45.0,0.0
1943.0,6.9,170.0,-20.0,230.0
1943.0,7.6,-66.983,19.09,35.0
1943.0,7.6,109.76,-8.546,65.0
1943.0,6.9,-178.5,-32.5,180.0
1943.0,6.6,-74.0,-16.0,0.0
1943.0,6.6,122.0,-7.0,720.0
1943.0,6.5,143.3,41.0,0.0
1943.0,7.1,143.313,40.98,35.0
1943.0,7.5,101.088,-1.726,35.0
1943.0,7.2,101.739,-2.933,35.0
1943.0,7.6,127.25,7.472,35.0
1943.0,6.6,-72.0,-30.75,0.0
1943.0,7.2,124.597,12.836,35.0
1943.0,7.0,-80.4,6.701,24.8
1943.0,6.6,141.5,36.3,0.0
1943.0,6.9,146.0,19.0,170.0
1943.0,8.2,-71.433,-31.369,35.0
1943.0,7.1,105.987,-6.045,35.0
1943.0,6.7,-176.5,-23.0,100.0
1943.0,7.0,-27.542,-60.106,35.0
1943.0,7.1,150.882,-5.807,35.0
1943.0,6.6,-177.0,-14.5,300.0
1943.0,6.6,142.0,9.5,0.0
1943.0,6.9,169.5,-22.0,0.0
1943.0,7.1,-69.131,-19.447,77.1
1943.0,6.8,169.5,-22.0,0.0
1943.0,6.6,170.0,-22.0,80.0
1943.0,7.1,-27.993,-60.666,35.0
1943.0,6.6,-82.5,5.25,0.0
1943.0,7.1,70.663,36.397,207.7
1943.0,7.4,-101.307,17.433,35.0
1943.0,6.9,-72.0,-15.0,190.0
1943.0,6.7,-80.5,-2.0,100.0
1942.0,6.6,-175.398,-15.617,35.0
1942.0,7.2,36.45,40.671,35.0
1942.0,6.9,141.616,31.258,35.0
1942.0,7.1,-35.644,7.28,15.0
1942.0,7.4,150.175,45.405,76.0
1942.0,6.9,141.433,36.369,35.0
1942.0,6.6,-94.296,16.592,69.5
1942.0,8.0,29.947,-49.726,15.0
1942.0,6.6,123.06,-9.03,74.9
1942.0,6.6,-76.768,-6.521,123.6
1942.0,6.7,-175.582,-18.024,35.0
1942.0,6.8,151.542,46.016,35.0
1942.0,7.2,122.595,7.731,35.0
1942.0,6.6,34.646,-11.538,25.0
1942.0,6.9,171.451,-21.906,98.2
1942.0,6.9,-165.772,53.549,42.5
1942.0,6.6,179.5,-24.0,570.0
1942.0,7.7,-74.92,-14.975,35.0
1942.0,7.7,-90.913,13.78,35.0
1942.0,6.8,100.768,-47.796,15.0
1942.0,6.9,175.684,-41.066,35.0
1942.0,6.7,127.586,-2.637,35.0
1942.0,6.6,125.313,11.548,35.0
1942.0,7.0,-70.189,-24.602,35.0
1942.0,6.6,-178.9,-20.569,289.7
1942.0,6.7,-70.495,-33.125,65.4
1942.0,7.0,175.63,-41.534,35.0
1942.0,6.6,-101.063,18.876,85.9
1942.0,7.0,140.101,9.123,35.0
1942.0,6.6,179.756,-32.133,518.3
1942.0,7.0,148.008,14.548,48.7
1942.0,7.4,123.78,-0.074,104.2
1942.0,6.6,97.018,5.178,35.0
1942.0,7.8,-79.902,0.012,35.0
1942.0,7.3,120.553,12.845,41.3
1942.0,7.0,141.632,44.272,259.0
1942.0,6.7,166.582,-11.338,115.4
1942.0,7.0,169.042,-19.321,117.7
1942.0,7.1,134.838,-4.325,18.4
1941.0,6.6,-10.56,35.822,25.0
1941.0,7.0,99.145,21.076,25.0
1941.0,7.1,120.391,23.251,35.0
1941.0,7.0,-84.401,8.143,35.0
1941.0,7.3,-83.158,8.752,35.0
1941.0,6.6,121.233,-7.347,524.1
1941.0,8.1,-18.96,37.171,25.0
1941.0,7.0,-177.611,-28.276,35.0
1941.0,7.7,132.0,32.0,0.0
1941.0,7.1,-55.375,-60.757,35.0
1941.0,7.1,-26.993,-59.802,35.0
1941.0,7.2,122.857,0.724,35.0
1941.0,6.7,123.481,12.834,35.0
1941.0,6.8,158.344,49.551,33.8
1941.0,7.0,-72.294,-13.928,61.0
1941.0,6.9,122.013,-0.078,193.3
1941.0,6.9,-177.398,-29.484,35.0
1941.0,6.9,132.522,-0.719,35.0
1941.0,7.1,153.686,-5.073,35.0
1941.0,6.6,147.235,18.357,35.0
1941.0,6.6,-26.355,19.302,27.9
1941.0,6.6,-163.106,55.515,108.3
1941.0,6.6,178.602,51.601,43.9
1941.0,7.1,-177.606,-29.767,35.0
1941.0,7.7,92.478,12.149,49.1
1941.0,7.2,166.139,-10.462,35.0
1941.0,6.7,99.408,23.514,25.0
1941.0,6.6,122.451,13.789,35.0
1941.0,6.7,-178.407,-18.083,568.7
1941.0,6.6,168.936,-18.857,153.4
1941.0,6.6,116.197,-26.791,25.0
1941.0,7.6,-102.957,18.677,35.0
1941.0,7.0,-78.591,17.265,15.0
1941.0,7.2,-66.642,-22.579,150.1
1941.0,6.6,157.276,50.235,35.0
1941.0,6.6,127.016,4.215,35.0
1941.0,6.7,124.64,-9.227,176.1
1941.0,7.0,123.998,10.078,602.4
1941.0,6.6,129.098,-6.36,221.2
1941.0,6.6,91.714,27.339,15.0
1941.0,7.0,152.316,-4.72,35.0
1941.0,6.6,122.24,1.723,35.0
1940.0,7.3,147.527,18.14,35.0
1940.0,6.9,-69.429,-15.009,151.1
1940.0,6.6,150.963,-3.711,35.0
1940.0,6.8,142.244,39.019,50.5
1940.0,7.3,26.655,45.773,122.0
1940.0,6.6,138.853,30.238,35.0
1940.0,6.6,-84.357,9.821,35.0
1940.0,6.6,-71.288,-34.353,35.0
1940.0,7.0,-73.933,-42.042,15.0
1940.0,6.9,126.136,5.29,35.0
1940.0,6.6,-71.021,-20.003,25.0
1940.0,7.1,-70.718,-20.592,23.5
1940.0,6.6,166.25,-11.5,150.0
1940.0,7.0,124.0,8.0,680.0
1940.0,7.0,171.0,-24.0,80.0
1940.0,7.1,153.0,-4.5,40.0
1940.0,7.0,-165.5,53.0,60.0
1940.0,6.6,132.0,36.0,0.0
1940.0,7.5,139.829,44.508,35.0
1940.0,6.6,179.848,-26.471,536.9
1940.0,6.6,-91.429,14.06,61.7
1940.0,7.4,178.159,52.117,35.0
1940.0,7.3,130.777,44.386,577.6
1940.0,6.6,122.809,-0.07,173.6
1940.0,7.0,139.15,-2.318,35.0
1940.0,7.5,-77.629,-11.119,50.1
1940.0,6.6,149.133,50.574,573.7
1940.0,7.1,-115.697,33.222,15.0
1940.0,6.6,-19.177,1.305,15.0
1940.0,7.1,173.345,52.818,35.0
1940.0,6.8,173.72,52.168,35.0
1940.0,6.7,139.357,-3.104,50.8
1940.0,6.6,120.0,14.5,200.0
1940.0,6.6,107.848,-10.185,35.0
1940.0,6.6,147.382,-55.601,15.0
1940.0,6.6,141.952,-2.304,35.0
1940.0,7.0,167.138,-13.776,190.5
1940.0,6.6,-161.182,54.958,35.0
1940.0,6.6,-177.646,-23.272,164.6
1940.0,6.9,174.9,51.323,34.4
1940.0,6.6,132.047,27.445,35.0
1940.0,6.6,-133.0,-55.0,0.0
1940.0,7.3,148.218,17.244,31.3
1940.0,7.2,170.781,-21.69,79.7
1939.0,7.7,39.533,39.77,35.0
1939.0,6.6,-84.675,9.543,35.0
1939.0,7.8,122.565,-0.208,35.0
1939.0,7.2,-84.546,9.986,35.0
1939.0,7.1,147.797,43.624,35.0
1939.0,6.6,-91.904,14.253,35.0
1939.0,6.7,71.134,36.42,216.0
1939.0,7.3,167.289,-14.809,101.0
1939.0,7.2,143.151,38.666,35.0
1939.0,6.6,166.892,-12.519,86.9
1939.0,6.6,153.253,-4.709,76.1
1939.0,6.7,168.454,-18.649,35.0
1939.0,7.0,168.154,-16.058,172.4
1939.0,6.8,-178.774,-21.206,639.6
1939.0,6.6,140.276,-3.031,35.0
1939.0,6.7,-179.938,-21.927,642.6
1939.0,6.6,-65.39,-21.086,298.9
1939.0,6.7,125.257,0.47,35.0
1939.0,7.0,-173.931,-15.269,35.0
1939.0,6.5,126.239,4.595,35.0
1939.0,6.6,93.955,24.461,46.9
1939.0,6.7,143.585,23.223,35.0
1939.0,6.5,-24.427,37.053,15.7
1939.0,7.0,139.969,39.839,35.0
1939.0,7.9,159.234,-9.295,35.0
1939.0,6.9,139.821,47.745,35.0
1939.0,7.3,-70.705,-27.138,35.0
1939.0,7.0,168.984,-19.712,35.0
1939.0,7.0,89.401,-1.285,15.0
1939.0,6.6,155.34,-6.756,35.0
1939.0,7.0,143.155,-4.383,35.0
1939.0,7.1,159.363,-9.479,35.0
1939.0,7.7,155.386,-7.08,35.0
1939.0,7.7,-72.2,-36.2,0.0
1938.0,6.9,166.88,-45.503,25.0
1938.0,7.0,121.398,22.614,39.0
1938.0,6.9,142.133,37.026,35.0
1938.0,7.2,-157.551,55.224,35.0
1938.0,7.0,142.36,36.727,35.0
1938.0,6.7,149.308,45.21,35.0
1938.0,8.3,-158.37,55.328,35.0
1938.0,7.0,142.625,36.867,35.0
1938.0,7.7,142.283,37.287,35.0
1938.0,7.8,142.081,37.108,35.0
1938.0,7.9,142.045,37.009,35.0
1938.0,7.3,123.243,-9.268,35.0
1938.0,6.6,90.0,49.0,0.0
1938.0,7.2,126.553,2.386,35.0
1938.0,6.7,141.325,36.372,35.0
1938.0,7.0,121.408,23.737,47.4
1938.0,6.6,151.289,-3.018,35.0
1938.0,6.6,143.574,-3.911,35.0
1938.0,6.7,101.297,-5.679,35.0
1938.0,6.7,102.687,-4.04,124.6
1938.0,7.1,93.884,22.957,35.0
1938.0,6.6,-66.559,-23.761,207.7
1938.0,6.6,172.062,-22.882,35.0
1938.0,6.7,169.51,-20.548,35.0
1938.0,6.6,76.131,42.744,15.0
1938.0,7.2,129.539,27.585,35.0
1938.0,7.6,125.115,25.208,35.0
1938.0,7.0,126.928,-3.145,25.0
1938.0,7.0,169.165,-19.882,35.0
1938.0,7.0,119.994,18.053,35.0
1938.0,7.7,141.755,36.458,35.0
1938.0,7.5,119.525,-0.366,49.4
1938.0,7.3,147.803,-6.271,35.0
1938.0,6.6,99.722,-48.27,15.0
1938.0,6.6,34.015,39.439,35.0
1938.0,6.6,94.407,23.372,35.0
1938.0,6.6,14.925,38.112,35.0
1938.0,6.9,-75.919,4.555,155.7
1938.0,8.6,131.62,-5.05,35.0
1938.0,7.0,-35.582,-60.547,15.0
1938.0,6.6,-156.18,20.96,25.0
1938.0,6.6,143.234,25.883,35.0
1937.0,7.4,-98.287,17.431,35.0
1937.0,7.0,121.01,22.872,38.8
1937.0,7.1,70.67,36.569,199.7
1937.0,6.7,-98.921,18.43,35.0
1937.0,7.0,110.802,-9.027,35.0
1937.0,6.9,154.011,-6.721,35.0
1937.0,6.7,126.531,1.805,35.0
1937.0,7.2,161.5,-10.5,80.0
1937.0,7.1,-26.912,-56.541,219.4
1937.0,7.2,-177.398,52.447,35.0
1937.0,6.9,-179.064,-32.807,35.0
1937.0,7.3,121.547,14.318,35.0
1937.0,7.2,117.533,-9.675,35.0
1937.0,6.6,149.731,-5.936,124.0
1937.0,6.6,115.154,35.222,25.0
1937.0,6.7,115.153,35.252,25.0
1937.0,7.1,142.17,38.396,35.0
1937.0,7.2,-95.878,18.523,35.0
1937.0,7.2,-146.854,64.494,35.0
1937.0,7.1,-76.397,-1.978,184.2
1937.0,6.7,163.955,-11.293,35.0
1937.0,7.0,167.049,-13.857,35.0
1937.0,6.6,95.787,3.123,35.0
1937.0,7.1,-79.853,-8.443,42.0
1937.0,6.6,144.587,-4.734,35.0
1937.0,7.5,-177.144,-20.768,348.8
1937.0,6.7,133.693,-0.685,44.4
1937.0,6.6,-71.071,-16.203,95.8
1937.0,7.3,149.605,44.241,56.0
1937.0,7.1,162.794,-10.847,35.0
1937.0,7.0,152.757,-5.29,35.0
1937.0,7.6,97.667,35.404,15.0
1936.0,6.9,153.671,-4.598,35.0
1936.0,6.7,-178.137,-30.805,35.0
1936.0,7.1,163.458,56.038,35.0
1936.0,7.1,142.151,38.337,35.0
1936.0,6.8,154.258,47.28,35.0
1936.0,6.6,145.414,13.203,35.0
1936.0,6.6,126.24,-2.158,35.0
1936.0,7.0,126.237,1.633,35.0
1936.0,7.1,97.551,3.648,35.0
1936.0,6.6,-32.105,-57.862,15.0
1936.0,7.1,94.759,5.296,35.0
1936.0,7.2,121.186,21.949,35.0
1936.0,6.6,126.553,8.588,35.0
1936.0,6.6,-70.632,-24.204,35.0
1936.0,7.1,-70.023,-24.715,35.0
1936.0,7.3,127.024,5.856,35.0
1936.0,7.2,160.885,51.274,35.0
1936.0,6.6,70.836,36.502,222.2
1936.0,7.0,147.0,-5.5,190.0
1936.0,6.6,98.956,-0.134,35.0
1936.0,6.6,123.797,0.369,179.2
1936.0,6.6,-103.77,10.286,15.0
1936.0,7.0,83.283,28.345,35.0
1936.0,6.6,123.836,-9.245,147.7
1936.0,6.6,103.684,28.675,25.0
1936.0,6.6,103.497,28.733,25.0
1936.0,7.2,156.473,-7.674,35.0
1936.0,6.6,137.564,7.3,41.7
1936.0,7.7,126.521,4.165,35.0
1936.0,6.7,157.437,-8.45,35.0
1936.0,6.6,127.383,-7.613,181.7
1936.0,6.6,163.782,-48.592,25.0
1936.0,6.8,164.225,-48.945,25.0
1936.0,6.7,144.5,-5.0,75.0
1936.0,7.1,133.285,-4.362,35.0
1936.0,6.6,-177.709,-18.528,487.2
1936.0,6.6,145.772,-5.247,50.0
1936.0,6.6,103.265,35.633,25.0
1936.0,7.0,127.13,6.031,35.0
1936.0,6.7,-62.624,-28.922,601.7
1936.0,6.8,-22.38,-60.53,35.0
1936.0,7.0,98.872,-0.279,35.0
1936.0,6.6,119.361,-9.483,35.0
1935.0,7.8,98.147,-0.345,35.0
1935.0,6.6,-79.293,2.753,15.0
1935.0,7.1,125.747,22.525,25.0
1935.0,7.5,161.145,-9.59,35.0
1935.0,7.2,-92.484,14.718,35.0
1935.0,6.7,-70.786,-9.545,629.8
1935.0,6.6,152.155,-5.291,35.0
1935.0,6.6,103.082,21.148,15.0
1935.0,6.9,141.705,12.322,35.0
1935.0,7.1,144.156,40.394,35.0
1935.0,7.1,143.318,40.266,35.0
1935.0,6.9,146.83,43.202,35.0
1935.0,7.0,142.905,-3.583,35.0
1935.0,8.1,141.33,-3.92,35.0
1935.0,6.6,-113.22,-25.749,15.0
1935.0,7.2,146.634,43.29,35.0
1935.0,7.0,141.717,6.228,35.0
1935.0,7.1,121.257,22.259,35.0
1935.0,7.2,171.646,-22.098,35.0
1935.0,7.0,96.326,4.43,35.0
1935.0,7.1,-177.919,-21.537,454.9
1935.0,6.6,-24.025,-59.779,35.0
1935.0,6.7,-103.659,18.54,35.0
1935.0,7.1,167.872,-15.55,141.6
1935.0,8.1,66.176,28.894,35.0
1935.0,6.6,125.041,12.188,35.0
1935.0,6.6,146.295,-5.695,35.0
1935.0,6.9,-26.065,-58.946,35.0
1935.0,7.1,120.613,24.364,35.0
1935.0,7.1,15.3,31.243,15.0
1935.0,6.6,53.621,36.432,35.0
1935.0,6.6,24.703,36.084,35.0
1935.0,7.1,175.017,53.273,35.0
1935.0,6.6,-169.461,52.517,35.0
1935.0,7.0,-174.526,-15.719,35.0
1934.0,7.1,-115.761,32.685,15.0
1934.0,6.7,-179.689,-23.568,496.9
1934.0,7.1,89.08,31.013,35.0
1934.0,6.7,-69.752,-19.298,35.0
1934.0,7.0,-105.319,18.679,25.0
1934.0,6.6,127.395,2.226,35.0
1934.0,6.6,131.392,29.373,35.0
1934.0,6.6,124.035,-6.626,643.9
1934.0,7.2,179.782,-23.748,529.8
1934.0,7.0,126.776,8.03,35.0
1934.0,6.7,166.851,-13.055,35.0
1934.0,6.6,-156.677,55.587,25.0
1934.0,6.6,70.683,35.712,35.0
1934.0,6.6,-82.786,8.189,25.0
1934.0,7.1,165.503,-11.139,35.0
1934.0,6.7,166.262,-13.254,35.0
1934.0,7.0,133.354,-0.793,35.0
1934.0,6.6,165.949,-12.561,15.8
1934.0,7.8,166.731,-11.907,35.0
1934.0,6.9,-82.298,7.601,15.0
1934.0,7.6,-82.48,8.045,25.0
1934.0,7.0,123.166,-7.083,647.7
1934.0,6.7,-68.58,-23.198,102.3
1934.0,6.6,-151.244,60.785,50.2
1934.0,7.0,62.594,27.428,35.0
1934.0,6.7,147.4,44.2,112.1
1934.0,6.7,147.299,-6.07,35.0
1934.0,6.6,153.842,-4.889,35.0
1934.0,7.1,-147.599,61.519,35.0
1934.0,6.9,97.937,3.783,144.7
1934.0,7.1,126.857,7.526,35.0
1934.0,6.6,170.56,-20.463,35.0
1934.0,6.6,115.779,-6.976,35.0
1934.0,6.6,141.78,37.302,35.0
1934.0,7.1,160.803,-10.065,35.0
1934.0,6.6,156.278,50.187,35.0
1934.0,6.6,145.504,-4.891,35.0
1934.0,6.6,164.392,-11.455,35.0
1934.0,7.3,175.738,-40.643,35.0
1934.0,7.3,-72.877,-40.925,35.0
1934.0,7.1,149.484,-5.234,35.0
1934.0,7.2,144.067,22.878,35.0
1934.0,7.5,119.19,17.404,35.0
1934.0,6.6,151.264,-5.851,35.0
1934.0,6.6,-99.643,16.857,35.0
1934.0,8.0,86.762,26.773,35.0
1934.0,6.7,156.28,53.929,35.0
1933.0,6.6,153.154,-4.294,35.0
1933.0,7.1,144.592,46.192,352.6
1933.0,6.6,151.701,-5.603,35.0
1933.0,7.1,-70.116,72.996,15.0
1933.0,6.6,-59.301,-60.29,15.0
1933.0,7.0,-66.65,-23.686,206.5
1933.0,6.7,-81.099,-2.044,35.0
1933.0,6.6,87.167,38.321,45.8
1933.0,6.6,-176.726,51.775,35.0
1933.0,6.7,166.464,-12.407,35.0
1933.0,7.0,-179.243,-21.948,587.4
1933.0,6.6,139.031,30.262,424.5
1933.0,7.2,-26.643,-59.439,35.0
1933.0,7.3,103.541,31.81,25.0
1933.0,6.6,-173.094,-16.282,35.0
1933.0,6.6,-168.935,52.592,35.0
1933.0,6.6,144.861,38.692,35.0
1933.0,6.6,150.246,44.546,35.0
1933.0,7.3,104.434,-5.522,35.0
1933.0,7.2,142.51,38.28,35.0
1933.0,6.6,-100.901,17.332,35.0
1933.0,6.9,-151.002,60.987,35.0
1933.0,6.6,27.15,36.516,35.0
1933.0,6.6,143.658,39.398,35.0
1933.0,6.6,127.218,6.262,50.5
1933.0,7.0,161.601,54.857,35.0
1933.0,6.6,139.977,27.102,550.8
1933.0,8.4,144.622,39.224,35.0
